enwiki_page_id,skill_name,page_namespace,depth,enwiki_page_id_of_parent,page_namespace_of_parent
21534694,Spinmechatronics,0,2,9935559,14
9523459,Tank_blanketing,0,2,9935559,14
42906494,Time-Sensitive_Networking,0,2,9935559,14
48259106,Transfer_function_matrix,0,2,9935559,14
11977151,Triconex,0,2,9935559,14
22618474,Virtual_Cybernetic_Building_Testbed,0,2,9935559,14
17063851,Control_theorists,14,2,9935559,14
15954937,Air_traffic_control_systems,14,2,9935559,14
14509391,Applications_of_control_engineering,14,2,9935559,14
885076,Automation,14,2,9935559,14
3481064,Control_devices,14,2,9935559,14
1028771,Control_theory,14,2,9935559,14
28923910,Electronic_engineering,0,2,2909311,14
57724562,Universal_dielectric_response,0,2,2909311,14
11438514,Analog_device,0,2,2909311,14
1665281,Analogue_electronics,0,2,2909311,14
32480401,Arc_fault,0,2,2909311,14
6365606,Autodyne,0,2,2909311,14
2039,Avionics,0,2,2909311,14
7458892,Biasing,0,2,2909311,14
14025633,Bipolar_transistor_biasing,0,2,2909311,14
6885750,Bootstrapping_(electronics),0,2,2909311,14
33735176,Bridging_fault,0,2,2909311,14
49955244,Jeremy_Burroughes,0,2,2909311,14
53746647,Center_for_Advancing_Electronics_Dresden,0,2,2909311,14
1552466,Chamfer,0,2,2909311,14
2848344,Circuit_design,0,2,2909311,14
3430375,Circuit_extraction,0,2,2909311,14
67842,Electronic_color_code,0,2,2909311,14
40919,Communications-electronics,0,2,2909311,14
14664694,Compact_Model_Coalition,0,2,2909311,14
26514329,Computer_module,0,2,2909311,14
27714583,Contact_pad,0,2,2909311,14
25388707,Convia,0,2,2909311,14
2572375,Current–voltage_characteristic,0,2,2909311,14
19805906,Dark_current_(physics),0,2,2909311,14
3689264,Design_closure,0,2,2909311,14
5102157,Device_under_test,0,2,2909311,14
9418538,Diagnostic_board,0,2,2909311,14
38134969,Alberto_Diaspro,0,2,2909311,14
4253861,Double_subscript_notation,0,2,2909311,14
14860424,EKV_MOSFET_model,0,2,2909311,14
618120,Electric_power_conversion,0,2,2909311,14
9531,Electrical_engineering,0,2,2909311,14
5256483,Electromagnetic_field_solver,0,2,2909311,14
8707643,Electronic_circuit,0,2,2909311,14
216881,Electronic_design_automation,0,2,2909311,14
3213396,Electronic_hardware,0,2,2909311,14
10392041,Electronic_oscillation,0,2,2909311,14
9225,Electronic_paper,0,2,2909311,14
2704993,Electronic_speed_control,0,2,2909311,14
2933007,Electronic_symbol,0,2,2909311,14
7522652,Elmore_delay,0,2,2909311,14
313460,Endec,0,2,2909311,14
13567584,Energy_efficient_transformer,0,2,2909311,14
13525100,Enterprise_test_software,0,2,2909311,14
22250817,ESD_simulator,0,2,2909311,14
3731718,Fault_coverage,0,2,2909311,14
2576885,Field-replaceable_unit,0,2,2909311,14
251874,Flexible_electronics,0,2,2909311,14
1194789,Flexible_organic_light-emitting_diode,0,2,2909311,14
32186638,Flip-flop_(electronics),0,2,2909311,14
25660882,Footprint_(electronics),0,2,2909311,14
4204003,Franz–Keldysh_effect,0,2,2909311,14
19357047,Functional_testing_(manufacturing),0,2,2909311,14
1958097,Fuzzy_electronics,0,2,2909311,14
50937678,Glossary_of_electrical_and_electronics_engineering,0,2,2909311,14
66540143,Glossary_of_industrial_automation,0,2,2909311,14
66494088,Glossary_of_power_electronics,0,2,2909311,14
2690712,Ground_bounce,0,2,2909311,14
23781851,Gyrator–capacitor_model,0,2,2909311,14
57655715,Hardware_watermarking,0,2,2909311,14
2332464,High-κ_dielectric,0,2,2909311,14
14679376,Highly_accelerated_life_test,0,2,2909311,14
29928760,Highly_accelerated_stress_audit,0,2,2909311,14
37396281,IEC_61108,0,2,2909311,14
3433830,IEC_61131,0,2,2909311,14
33820592,IEC_61162,0,2,2909311,14
19861142,IEEE_1451,0,2,2909311,14
29160726,Impulse_generator,0,2,2909311,14
41258,Inductive_coupling,0,2,2909311,14
19634316,"Institute_of_Electronics,_Information_and_Communication_Engineers",0,2,2909311,14
21475911,Institution_of_Electronics_and_Telecommunication_Engineers,0,2,2909311,14
2951035,Integrated_circuit_design,0,2,2909311,14
14295614,IP-XACT,0,2,2909311,14
182745,Johnson–Nyquist_noise,0,2,2909311,14
36613571,Küpfmüller's_uncertainty_principle,0,2,2909311,14
31683389,LAVIS_(software),0,2,2909311,14
10279908,Lee_algorithm,0,2,2909311,14
946959,Line_(electrical_engineering),0,2,2909311,14
839321,Line_level,0,2,2909311,14
4490333,Load_profile,0,2,2909311,14
7457346,Logic_optimization,0,2,2909311,14
12220009,Logic_redundancy,0,2,2909311,14
1082894,Logic_synthesis,0,2,2909311,14
11137122,Mason's_invariant,0,2,2909311,14
27372985,Mass_action_law_(electronics),0,2,2909311,14
2359020,Mathematical_methods_in_electronics,0,2,2909311,14
5717312,Maze_runner,0,2,2909311,14
42117977,TDR_moisture_sensor,0,2,2909311,14
43949623,Memory_cell_(computing),0,2,2909311,14
3281646,Mesh_analysis,0,2,2909311,14
19888524,Microvia,0,2,2909311,14
45099171,MPLAB_devices,0,2,2909311,14
8133737,Multi-project_wafer_service,0,2,2909311,14
41726381,Nanoprobing,0,2,2909311,14
7048926,Negative-bias_temperature_instability,0,2,2909311,14
7627587,Noise_margin,0,2,2909311,14
30140888,Noise-domain_reflectometry,0,2,2909311,14
25370800,Non-Quasi_Static_model,0,2,2909311,14
49090,Ohm's_law,0,2,2909311,14
15444460,Open-circuit_time_constant_method,0,2,2909311,14
25056597,Operating_point,0,2,2909311,14
23437839,Positive-real_function,0,2,2909311,14
2428325,Potentiostat,0,2,2909311,14
7817455,Pre-charge,0,2,2909311,14
65910,Printed_circuit_board,0,2,2909311,14
7815335,Product_engineering,0,2,2909311,14
18740435,Programmable_load,0,2,2909311,14
18874856,Quality_intellectual_property_metric,0,2,2909311,14
13485805,Radio-frequency_engineering,0,2,2909311,14
17372184,Reference_designator,0,2,2909311,14
41641,Reflection_coefficient,0,2,2909311,14
41942577,Reflectometry,0,2,2909311,14
63584718,Richards'_theorem,0,2,2909311,14
15544777,Ridley–Watkins–Hilsum_theory,0,2,2909311,14
976730,Safe_operating_area,0,2,2909311,14
6972416,Shift_register_lookup_table,0,2,2909311,14
42141799,Smart_onboard_data_interface_module,0,2,2909311,14
3633138,Source_transformation,0,2,2909311,14
26976624,Spread-spectrum_time-domain_reflectometry,0,2,2909311,14
25985990,Spurious_tone,0,2,2909311,14
27351235,Stamped_circuit_board,0,2,2909311,14
13218926,Standard_Commands_for_Programmable_Instruments,0,2,2909311,14
11897618,Stretchable_electronics,0,2,2909311,14
4019636,Substrate_coupling,0,2,2909311,14
64154491,Sooraj_Surendran,0,2,2909311,14
56121149,Synchronous_detector,0,2,2909311,14
91182,System_analysis,0,2,2909311,14
1436845,Terminal_(electronics),0,2,2909311,14
22924230,Test_compression,0,2,2909311,14
26449752,Thermal_resistance,0,2,2909311,14
2350918,Thermal_runaway,0,2,2909311,14
32154042,Time_domain_vernier_method,0,2,2909311,14
51016689,Time_stretch_quantitative_phase_imaging,0,2,2909311,14
20101779,Time-stretch_analog-to-digital_converter,0,2,2909311,14
2243964,Titanium_oxide,0,2,2909311,14
19103773,Topology_(electrical_circuits),0,2,2909311,14
3518436,Transistor_model,0,2,2909311,14
33378812,Transparent_heating_film,0,2,2909311,14
18616573,Undervoltage-lockout,0,2,2909311,14
29749902,Uniform_field_theory,0,2,2909311,14
3359586,Virtual_instrumentation,0,2,2909311,14
1378439,Whisker_(metallurgy),0,2,2909311,14
32959790,Y-factor,0,2,2909311,14
5536289,Analog_circuits,14,2,2909311,14
49431983,Audio_amplifier_specifications,14,2,2909311,14
873398,Broadcast_engineering,14,2,2909311,14
969487,Digital_electronics,14,2,2909311,14
787720,Display_technology,14,2,2909311,14
24099632,Distributed_element_circuits,14,2,2909311,14
58470524,Electrical_and_electronic_engineering_awards,14,2,2909311,14
801233,Electrical_circuits,14,2,2909311,14
1599299,Electrical_diagrams,14,2,2909311,14
1331227,Electronic_circuits,14,2,2909311,14
1050229,Electronic_design,14,2,2909311,14
58471367,Electronic_engineering_awards,14,2,2909311,14
1048914,Electronics_engineers,14,2,2909311,14
1274667,Electronics_manufacturing,14,2,2909311,14
22492031,Flexible_electronics,14,2,2909311,14
990773,Hardware_description_languages,14,2,2909311,14
14325790,Hardware_verification_languages,14,2,2909311,14
35048229,History_of_electronic_engineering,14,2,2909311,14
66207187,Electrical_and_electronic_engineering_journals,14,2,2909311,14
66373270,Electrical_and_electronic_engineering_magazines,14,2,2909311,14
2227145,Network_access,14,2,2909311,14
4532149,Power_electronics,14,2,2909311,14
47360983,Printed_circuit_board_manufacturing,14,2,2909311,14
692856,Semiconductors,14,2,2909311,14
38350513,Solid_state_engineering,14,2,2909311,14
41931291,Electronics_substrates,14,2,2909311,14
52403605,SVG_electrical_symbols,14,2,2909311,14
14531726,Two-port_networks,14,2,2909311,14
10194180,Video_hardware,14,2,2909311,14
46630,Embedded_system,0,2,852879,14
65092839,AC_00-69,0,2,852879,14
49274252,AC_20-115,0,2,852879,14
61934716,AC_20-152,0,2,852879,14
1242,Ada_(programming_language),0,2,852879,14
36244326,ADvantage_Framework,0,2,852879,14
63957046,ALKA_(weapon),0,2,852879,14
8189114,Anti-hijack_system,0,2,852879,14
56913555,Apache_Celix,0,2,852879,14
37663509,ArduPilot,0,2,852879,14
80732,Artificial_cardiac_pacemaker,0,2,852879,14
24247569,Pacemaker_failure,0,2,852879,14
1368,Assembly_language,0,2,852879,14
25291178,Atom_(programming_language),0,2,852879,14
46628,Automated_teller_machine,0,2,852879,14
15595741,Automatic_system_recovery,0,2,852879,14
47170708,Autonomous_aircraft,0,2,852879,14
2652170,AVR_Butterfly,0,2,852879,14
7588022,Background_debug_mode_interface,0,2,852879,14
309457,Barcode_reader,0,2,852879,14
6171129,BasicX,0,2,852879,14
65639409,Bendix_Electrojector,0,2,852879,14
12887799,Biological_pacemaker,0,2,852879,14
2824933,Bit_banging,0,2,852879,14
3324309,Board_support_package,0,2,852879,14
38606873,Bond-out_processor,0,2,852879,14
8433621,Otis_Boykin,0,2,852879,14
15023595,C166_family,0,2,852879,14
59556084,Calliope_mini,0,2,852879,14
44079682,"Cardiac_Pacemakers,_Inc.",0,2,852879,14
63329110,CAST-32A,0,2,852879,14
29469215,Ceibo_emulator,0,2,852879,14
1064223,CEN/XFS,0,2,852879,14
53897801,Chassis_Management_Controller,0,2,852879,14
57294217,CircuitPython,0,2,852879,14
8417294,ClearSpeed,0,2,852879,14
1181779,CMS-2,0,2,852879,14
8465178,Cockpit_display_system,0,2,852879,14
14241199,CodeSynthesis_XSD/e,0,2,852879,14
45504710,CompactDAQ,0,2,852879,14
23458743,CompactRIO,0,2,852879,14
50911068,MyRIO,0,2,852879,14
8031181,Computer-on-module,0,2,852879,14
7691807,Context-aware_pervasive_systems,0,2,852879,14
24193215,Continuous_Computing,0,2,852879,14
27429654,Corelis,0,2,852879,14
23433345,Coremark,0,2,852879,14
31091474,DAvE_(Infineon),0,2,852879,14
9008,Debit_card,0,2,852879,14
6148575,Diebold_10xx,0,2,852879,14
9947492,Digifant_engine_management_system,0,2,852879,14
2998794,Direct_numerical_control,0,2,852879,14
20592740,DO-160,0,2,852879,14
2625968,DO-178B,0,2,852879,14
28867648,DO-178C,0,2,852879,14
3296562,DO-254,0,2,852879,14
63329330,DO-297,0,2,852879,14
11042797,Dynamic_simulation,0,2,852879,14
42167253,Ecomechatronics,0,2,852879,14
4750416,EEMBC,0,2,852879,14
570111,Electronic_control_unit,0,2,852879,14
17299671,Embedded_Board_eXpandable,0,2,852879,14
32546164,Embedded_C,0,2,852879,14
2407197,Embedded_C++,0,2,852879,14
21577832,Embedded_hypervisor,0,2,852879,14
1763516,Embedded_Java,0,2,852879,14
638447,Embedded_software,0,2,852879,14
8039960,Emission-aware_programming,0,2,852879,14
2528024,Engine_control_unit,0,2,852879,14
48492125,SECU-3,0,2,852879,14
946264,EPIA,0,2,852879,14
2234152,Execute_in_place,0,2,852879,14
26581438,FeaturePak,0,2,852879,14
41155,Firmware,0,2,852879,14
24600319,FITkit_(hardware),0,2,852879,14
33810267,Flash_memory_emulator,0,2,852879,14
1905105,Flexible-fuel_vehicle,0,2,852879,14
2657811,Front-end_processor,0,2,852879,14
1118198,Garmin,0,2,852879,14
2378012,Gas_flow_computer,0,2,852879,14
335004,Graphing_calculator,0,2,852879,14
58588999,Ground_Based_Strategic_Deterrent,0,2,852879,14
267538,HAL/S,0,2,852879,14
14199,Handheld_game_console,0,2,852879,14
39658646,Hardware_reset,0,2,852879,14
7824361,Hardware-in-the-loop_simulation,0,2,852879,14
29329560,Hawkboard,0,2,852879,14
38838486,Heartbeat_(computing),0,2,852879,14
225721,Honeywell,0,2,852879,14
6328175,Hume_(programming_language),0,2,852879,14
7063485,IAR_Systems,0,2,852879,14
5876226,IC_programming,0,2,852879,14
25216912,IGEPv2,0,2,852879,14
35996007,ILAND_project,0,2,852879,14
8008565,Immunity-aware_programming,0,2,852879,14
291590,In-circuit_emulation,0,2,852879,14
29065548,In-target_probe,0,2,852879,14
28865703,InfinityDB,0,2,852879,14
2839517,Input_capture,0,2,852879,14
1149996,Instant-on,0,2,852879,14
3526622,Intel_HEX,0,2,852879,14
5175523,Intelligent_environment,0,2,852879,14
1188604,Interactive_kiosk,0,2,852879,14
1775224,Jetronic,0,2,852879,14
224748,JOVIAL,0,2,852879,14
56075244,Jsish,0,2,852879,14
638112,JTAG,0,2,852879,14
38856771,Lego_Mindstorms_EV3,0,2,852879,14
198856,Lego_Mindstorms,0,2,852879,14
49365,LGM-30_Minuteman,0,2,852879,14
57100123,Libre_Computer_Project,0,2,852879,14
43922705,List_of_Wi-Fi_microcontrollers,0,2,852879,14
24039538,List_of_wireless_sensor_nodes,0,2,852879,14
29199932,LiteOS,0,2,852879,14
40613,Logic_analyzer,0,2,852879,14
24445354,Low-voltage_detect,0,2,852879,14
46150,Lua_(programming_language),0,2,852879,14
3211125,LwIP,0,2,852879,14
20097187,M-Module,0,2,852879,14
40122923,MAVLink,0,2,852879,14
24067206,MCU_8051_IDE,0,2,852879,14
304604,Mechatronics,0,2,852879,14
45653634,Micro_Bit,0,2,852879,14
21017,Microcontroller,0,2,852879,14
50278739,MicroPython,0,2,852879,14
18302417,Microwave_Imaging_Radiometer_with_Aperture_Synthesis,0,2,852879,14
6782013,MISRA_C,0,2,852879,14
19644137,Mobile_phone,0,2,852879,14
38966621,Monokub,0,2,852879,14
3475321,Motronic,0,2,852879,14
13578015,MPLAB,0,2,852879,14
26019679,MULTICUBE,0,2,852879,14
19004505,Nano-RK,0,2,852879,14
1000634,NesC,0,2,852879,14
29081713,NicheStack_TCP/IPv4,0,2,852879,14
40627179,OLogic,0,2,852879,14
22256121,Open_Kernel_Labs,0,2,852879,14
832032,Open_Programming_Language,0,2,852879,14
33552217,Oscillator_start-up_timer,0,2,852879,14
22580,OSGi,0,2,852879,14
29155882,OSIAN,0,2,852879,14
2839548,Output_compare,0,2,852879,14
28873588,Pacemaker_crosstalk,0,2,852879,14
35049688,Paparazzi_Project,0,2,852879,14
49580171,Passenger_drone,0,2,852879,14
1655770,PBASIC,0,2,852879,14
1781233,PC/104,0,2,852879,14
20994326,Peripheral_DMA_controller,0,2,852879,14
3733729,Picotux,0,2,852879,14
4000842,Power-on_reset,0,2,852879,14
39901743,List_of_PowerPC-based_game_consoles,0,2,852879,14
5199689,Powertrain_control_module,0,2,852879,14
521507,Priority_inversion,0,2,852879,14
18761238,Proprietary_firmware,0,2,852879,14
41297406,PX4_autopilot,0,2,852879,14
18308626,Radio_science_subsystem,0,2,852879,14
2622542,Radisys,0,2,852879,14
1657766,RAM_image,0,2,852879,14
1209130,RMX_(operating_system),0,2,852879,14
58957,Robotic_spacecraft,0,2,852879,14
867009,Rockwell_Collins,0,2,852879,14
599647,ROM_image,0,2,852879,14
10186231,S-TEC_Corporation,0,2,852879,14
50835878,Sensing_floor,0,2,852879,14
11711952,Sensor_node,0,2,852879,14
14205596,Shaheen-III,0,2,852879,14
63621486,SHAKTI_-_Microprocessor_&_Microcontroller,0,2,852879,14
61750341,Simatic,0,2,852879,14
5055431,SiRFstarIII,0,2,852879,14
1286017,Slugs_(autopilot_system),0,2,852879,14
1415244,Smart_camera,0,2,852879,14
52125156,Snek,0,2,852879,14
47237357,SolidRun,0,2,852879,14
25881569,Xpeak,0,2,852879,14
23730636,Spy-Bi-Wire,0,2,852879,14
6766701,SREC_(file_format),0,2,852879,14
40559984,Standard_Test_and_Programming_Language,0,2,852879,14
20138960,SUMIT,0,2,852879,14
17322678,SWAP_(instrument),0,2,852879,14
11891512,System_on_module,0,2,852879,14
49716057,"Système_d'aide_à_la_conduite,_à_l'exploitation_et_à_la_maintenance",0,2,852879,14
19523646,Tektronix_hex_format,0,2,852879,14
39592737,Telematic_control_unit,0,2,852879,14
6395189,Teller_assist_unit,0,2,852879,14
31483622,Tetrix_Robotics_Kit,0,2,852879,14
35915429,TI_StarterWare,0,2,852879,14
6746402,Tiger-BASIC,0,2,852879,14
47532691,Tillie_the_All-Time_Teller,0,2,852879,14
5710033,TRANZ_330,0,2,852879,14
19110714,Trillium_Digital_Systems,0,2,852879,14
49321811,List_of_UAV-related_incidents,0,2,852879,14
5857763,Udhcpc,0,2,852879,14
19934363,UIP_(micro_IP),0,2,852879,14
17558897,Ultra-low-voltage_processor,0,2,852879,14
43495360,Unified_Diagnostic_Services,0,2,852879,14
19424800,UniPro,0,2,852879,14
19424663,UniPro_protocol_stack,0,2,852879,14
16109307,Universal_Avionics,0,2,852879,14
56002175,List_of_unmanned_aerial_vehicle_applications,0,2,852879,14
58900,Unmanned_aerial_vehicle,0,2,852879,14
839260,Venus_Express,0,2,852879,14
35783374,VersaLogic,0,2,852879,14
17446884,Vortex86,0,2,852879,14
47839262,Wahoo_Fitness,0,2,852879,14
862179,Watchdog_timer,0,2,852879,14
16713346,West_Bridge,0,2,852879,14
1029051,Worst-case_execution_time,0,2,852879,14
61049743,Zig_(programming_language),0,2,852879,14
44667856,Ada_(programming_language),14,2,852879,14
18538367,Automotive_software,14,2,852879,14
1013341,Avionics,14,2,852879,14
1044742,Avionics_computers,14,2,852879,14
886201,Digital_cameras,14,2,852879,14
7992704,Embedded_microprocessors,14,2,852879,14
2150815,Embedded_operating_systems,14,2,852879,14
17837056,Engine_control_systems,14,2,852879,14
3232463,Firmware,14,2,852879,14
845420,Graphing_calculators,14,2,852879,14
3461633,Information_appliances,14,2,852879,14
841124,Microcontrollers,14,2,852879,14
